id,video_id,frame,bb_left,bb_top,bb_width,bb_height,class_id
20054,53,161,1300,245,85,148,1
20055,53,162,1301,260,88,153,1
20056,53,163,1303,275,92,157,1
20057,53,164,1312,296,95,169,1
20058,53,165,1321,317,99,180,1
20059,53,166,1330,338,103,191,1
20060,53,167,1339,359,106,202,1
20061,53,168,1349,385,110,213,1
20062,53,169,1358,411,114,224,1
20063,53,170,1367,437,118,235,1
20064,53,171,1376,463,121,246,1
20065,53,172,1385,497,125,258,1
20066,53,173,1394,532,129,269,1
20067,53,174,1415,564,132,282,1
20068,53,175,1436,596,135,294,1
20069,53,176,1457,634,138,307,1
20070,53,191,1266,9,53,105,1
20071,53,192,1265,18,55,109,1
20072,53,193,1265,28,57,113,1
20073,53,194,1264,38,59,116,1
20074,53,195,1263,47,61,120,1
20075,53,196,1262,57,63,124,1
20076,53,197,1262,67,65,127,1
20077,53,198,1261,76,67,131,1
20078,53,199,1260,86,69,135,1
20079,53,199,1371,27,58,98,1
20080,53,200,1260,95,71,139,1
20081,53,200,1373,35,59,103,1
20082,53,201,1259,105,73,142,1
20083,53,201,1376,43,60,108,1
20084,53,202,1258,122,74,146,1
20085,53,202,1379,50,62,113,1
20086,53,203,1256,138,76,150,1
20087,53,203,1382,58,63,118,1
20088,53,204,1255,155,77,155,1
20089,53,204,1385,66,64,123,1
20090,53,205,1253,172,78,159,1
20091,53,205,1387,74,66,128,1
20092,53,206,1252,188,79,163,1
20093,53,206,1390,81,67,133,1
20094,53,207,1250,205,80,167,1
20095,53,207,1393,89,68,137,1
20096,54,2,1166,591,129,263,1
20097,54,3,1288,609,129,263,1
20098,54,4,1389,622,129,263,1
20099,54,5,1486,638,129,263,1
20100,54,6,1563,655,129,263,1
20101,54,7,1679,665,129,263,1
20102,54,8,1762,674,129,263,1
20103,54,9,1865,686,56,199,1
20104,54,29,958,195,68,65,0
20105,54,30,938,200,68,65,0
20106,54,31,917,208,68,65,0
20107,54,32,897,221,68,65,0
20108,54,33,878,228,68,65,0
20109,54,33,1262,121,41,102,0
20110,54,34,864,236,68,65,0
20111,54,34,1249,127,46,110,0
20112,54,35,851,243,68,65,0
20113,54,35,1239,131,54,118,0
20114,54,36,834,250,68,65,0
20115,54,36,1226,137,53,122,0
20116,54,37,815,255,68,65,0
20117,54,37,1214,143,53,122,0
20118,54,38,797,264,68,65,0
20119,54,38,1200,148,53,122,0
20120,54,39,777,269,73,89,0
20121,54,39,832,259,41,53,0
20122,54,39,1186,153,53,122,0
20123,54,40,752,283,84,136,0
20124,54,40,815,262,42,56,0
20125,54,40,1171,158,53,122,0
20126,54,41,746,290,90,160,0
20127,54,41,1158,162,53,122,0
20128,54,42,738,289,90,160,0
20129,54,42,1146,167,53,122,0
20130,54,43,721,298,90,160,0
20131,54,43,1134,172,53,122,0
20132,54,44,709,305,90,160,0
20133,54,44,1120,177,53,123,0
20134,54,45,690,313,90,160,0
20135,54,45,1097,186,53,123,0
20136,54,46,678,318,90,160,0
20137,54,46,1079,192,53,123,0
20138,54,47,661,327,90,160,0
20139,54,47,1064,197,53,123,0
20140,54,48,648,335,90,160,0
20141,54,48,1046,204,53,123,0
20142,54,49,631,343,90,160,0
20143,54,49,1027,210,53,142,0
20144,54,50,615,353,90,160,0
20145,54,50,1007,216,53,164,0
20146,54,51,591,360,90,184,0
20147,54,51,988,225,53,163,0
20148,54,52,573,366,90,207,0
20149,54,52,970,232,53,164,0
20150,54,53,554,372,90,207,0
20151,54,53,952,240,53,164,0
20152,54,54,545,378,90,207,0
20153,54,54,916,245,78,164,0
20154,54,55,522,389,90,207,0
20155,54,55,897,251,78,164,0
20156,54,56,499,400,90,207,0
20157,54,56,874,261,78,169,0
20158,54,57,481,409,90,207,0
20159,54,57,850,267,78,176,0
20160,54,58,466,415,90,208,0
20161,54,58,829,274,78,176,0
20162,54,59,450,420,90,207,0
20163,54,59,807,285,78,176,0
20164,54,60,432,426,90,207,0
20165,54,60,780,293,78,176,0
20166,54,61,412,432,90,207,0
20167,54,61,760,291,78,176,0
20168,54,62,399,442,90,216,0
20169,54,62,740,296,78,176,0
20170,54,63,385,451,90,223,0
20171,54,63,712,321,78,176,0
20172,54,64,360,460,102,223,0
20173,54,64,696,310,78,176,0
20174,54,65,343,468,108,223,0
20175,54,65,664,331,89,161,0
20176,54,66,332,475,108,224,0
20177,54,66,657,338,78,176,0
20178,54,67,321,483,108,223,0
20179,54,67,632,346,78,176,0
20180,54,68,311,491,108,223,0
20181,54,68,608,357,89,153,0
20182,54,69,302,500,108,223,0
20183,54,69,579,364,113,150,0
20184,54,70,291,507,108,223,0
20185,54,70,564,377,108,169,0
20186,54,71,280,513,108,223,0
20187,54,71,554,380,107,155,0
20188,54,72,273,519,108,226,0
20189,54,72,544,399,107,161,0
20190,54,73,265,524,108,230,0
20191,54,73,542,410,107,161,0
20192,54,74,257,529,108,234,0
20193,54,74,540,421,107,161,0
20194,54,75,249,534,108,238,0
20195,54,75,538,432,107,161,0
20196,54,76,238,540,111,239,0
20197,54,76,538,443,107,161,0
20198,54,77,225,545,117,239,0
20199,54,77,540,456,107,161,0
20200,54,78,211,550,123,239,0
20201,54,78,542,468,107,161,0
20202,54,79,203,553,125,239,0
20203,54,79,544,479,107,161,0
20204,54,80,201,556,125,239,0
20205,54,80,545,488,107,161,0
20206,54,81,199,558,125,239,0
20207,54,81,546,497,107,161,0
20208,54,82,198,559,125,239,0
20209,54,82,545,508,107,161,0
20210,54,83,198,559,125,239,0
20211,54,83,542,521,107,161,0
20212,54,84,198,559,125,239,0
20213,54,84,540,531,107,161,0
20214,54,85,198,559,125,239,0
20215,54,85,538,540,107,161,0
20216,54,86,198,559,125,239,0
20217,54,86,531,551,111,161,0
20218,54,87,198,559,125,239,0
20219,54,87,524,562,115,161,0
20220,54,88,198,559,125,239,0
20221,54,88,516,573,120,161,0
20222,54,89,198,559,125,239,0
20223,54,89,513,581,125,185,0
20224,54,90,198,559,125,239,0
20225,54,90,513,587,131,232,0
20226,54,91,198,559,125,239,0
20227,54,91,513,592,136,279,0
20228,54,92,198,559,125,239,0
20229,54,92,513,597,142,327,0
20230,54,93,198,559,125,239,0
20231,54,93,513,597,142,327,0
20232,54,94,198,559,125,239,0
20233,54,94,513,597,142,327,0
20234,54,95,198,559,125,239,0
20235,54,95,513,597,142,327,0
20236,54,96,198,559,125,239,0
20237,54,96,513,597,142,327,0
20238,54,97,198,559,125,239,0
20239,54,97,513,597,142,327,0
20240,54,98,198,559,125,239,0
20241,54,98,513,597,142,327,0
20242,54,99,198,559,125,239,0
20243,54,99,0,771,110,192,1
20244,54,99,513,597,142,327,0
20245,54,100,198,559,125,239,0
20246,54,100,0,776,127,192,1
20247,54,100,513,597,142,327,0
20248,54,101,198,559,125,239,0
20249,54,101,12,785,135,192,1
20250,54,101,513,597,142,327,0
20251,54,102,198,559,125,239,0
20252,54,102,27,789,135,192,1
20253,54,102,513,597,142,327,0
20254,54,103,198,559,125,239,0
20255,54,103,63,790,135,192,1
20256,54,103,2,761,61,316,0
20257,54,103,513,597,142,327,0
20258,54,104,198,559,125,239,0
20259,54,104,49,792,127,192,1
20260,54,104,0,762,65,312,0
20261,54,104,513,597,142,327,0
20262,54,105,198,559,125,239,0
20263,54,105,70,802,119,192,1
20264,54,105,0,773,76,307,0
20265,54,105,513,597,142,327,0
20266,54,106,198,559,125,239,0
20267,54,106,1321,76,49,52,0
20268,54,106,106,799,111,192,1
20269,54,106,5,775,106,305,0
20270,54,106,513,597,142,327,0
20271,54,107,198,559,125,239,0
20272,54,107,1311,76,49,70,0
20273,54,107,120,802,93,135,1
20274,54,107,25,779,103,224,0
20275,54,107,513,597,142,327,0
20276,54,108,198,559,135,253,0
20277,54,108,1302,79,49,79,0
20278,54,108,146,805,108,160,1
20279,54,108,42,780,104,216,0
20280,54,108,513,597,142,327,0
20281,54,109,198,559,125,239,0
20282,54,109,1294,85,49,80,0
20283,54,109,55,784,107,218,0
20284,54,109,513,597,142,327,0
20285,54,110,198,559,125,239,0
20286,54,110,1286,90,49,79,0
20287,54,110,73,786,107,218,0
20288,54,110,513,597,142,327,0
20289,54,111,198,559,125,239,0
20290,54,111,1276,94,49,79,0
20291,54,111,104,793,107,204,0
20292,54,111,513,597,142,327,0
20293,54,112,198,559,125,239,0
20294,54,112,1267,98,49,79,0
20295,54,112,123,798,107,178,0
20296,54,112,513,597,142,327,0
20297,54,113,198,559,125,239,0
20298,54,113,1253,105,49,79,0
20299,54,113,513,597,142,327,0
20300,54,114,198,559,125,239,0
20301,54,114,1240,110,49,79,0
20302,54,114,513,597,142,327,0
20303,54,115,198,559,125,239,0
20304,54,115,1229,111,49,79,0
20305,54,115,513,597,142,327,0
20306,54,116,198,559,125,239,0
20307,54,116,1217,115,49,79,0
20308,54,116,513,597,142,327,0
20309,54,117,198,559,125,239,0
20310,54,117,1204,123,49,79,0
20311,54,117,508,593,142,327,0
20312,54,118,198,559,125,239,0
20313,54,118,1190,129,61,79,0
20314,54,118,513,597,142,327,0
20315,54,119,198,559,125,239,0
20316,54,119,1175,134,59,79,0
20317,54,119,513,597,142,327,0
20318,54,120,198,559,125,239,0
20319,54,120,1161,138,63,79,0
20320,54,120,513,597,142,327,0
20321,54,121,1145,141,63,79,0
20322,54,121,513,597,142,327,0
20323,54,122,1129,146,63,79,0
20324,54,122,513,597,142,327,0
20325,54,123,1112,152,63,79,0
20326,54,123,513,597,142,327,0
20327,54,124,1097,158,63,79,0
20328,54,124,547,857,186,197,1
20329,54,124,439,851,119,224,0
20330,54,124,513,597,142,327,0
20331,54,125,1083,164,63,79,0
20332,54,125,571,864,184,196,1
20333,54,125,479,863,100,218,0
20334,54,125,513,597,142,327,0
20335,54,126,1053,170,74,84,0
20336,54,126,602,881,213,196,1
20337,54,126,503,869,137,211,0
20338,54,126,513,597,142,327,0
20339,54,127,1029,176,80,87,0
20340,54,127,659,884,213,193,1
20341,54,127,572,879,137,203,0
20342,54,127,513,597,142,327,0
20343,54,128,1010,182,80,87,0
20344,54,128,705,885,213,187,1
20345,54,128,600,881,137,193,0
20346,54,128,513,597,142,327,0
20347,54,129,992,189,80,87,0
20348,54,129,777,903,213,174,1
20349,54,129,664,886,129,184,0
20350,54,129,513,597,142,327,0
20351,54,130,974,197,80,88,0
20352,54,130,850,904,213,173,1
20353,54,130,727,903,112,175,0
20354,54,131,951,204,80,88,0
20355,54,131,927,925,210,150,1
20356,54,131,812,907,112,165,0
20357,54,132,925,212,83,88,0
20358,54,132,987,935,209,145,1
20359,54,132,882,921,112,160,0
20360,54,133,900,218,86,88,0
20361,54,133,1074,950,205,128,1
20362,54,133,958,929,112,146,0
20363,54,134,874,227,86,87,0
20364,54,134,1145,959,152,121,1
20365,54,134,1022,939,112,137,0
20366,54,135,850,233,86,87,0
20367,54,135,1260,973,136,106,1
20368,54,135,1129,953,114,124,0
20369,54,135,1806,645,113,231,0
20370,54,136,827,236,86,87,0
20371,54,136,1195,964,116,111,0
20372,54,136,1762,644,113,231,0
20373,54,136,1840,637,81,227,0
20374,54,137,797,247,105,138,0
20375,54,137,1300,982,116,96,0
20376,54,137,1695,627,113,231,0
20377,54,137,1764,621,113,227,0
20378,54,138,770,258,94,87,0
20379,54,138,1540,1010,122,70,1
20380,54,138,1642,621,113,231,0
20381,54,139,159,582,126,242,0
20382,54,139,743,262,95,108,0
20383,54,139,1643,1020,122,60,1
20384,54,139,1564,614,117,231,0
20385,54,140,158,582,128,246,0
20386,54,140,726,264,98,149,0
20387,54,140,1732,1024,104,57,1
20388,54,140,1600,1012,116,68,0
20389,54,140,1510,609,127,231,0
20390,54,140,1583,601,129,227,0
20391,54,141,157,582,129,251,0
20392,54,141,685,271,107,158,0
20393,54,141,1848,1035,71,46,1
20394,54,141,1730,1025,102,55,0
20395,54,141,1438,595,126,231,0
20396,54,141,1501,589,129,227,0
20397,54,142,156,582,131,255,0
20398,54,142,644,278,111,162,0
20399,54,142,1821,1029,87,51,0
20400,54,142,1385,580,126,231,0
20401,54,142,1443,573,132,227,0
20402,54,143,155,582,132,259,0
20403,54,143,622,291,111,162,0
20404,54,143,1312,567,126,231,0
20405,54,143,1375,565,135,227,0
20406,54,144,154,582,134,264,0
20407,54,144,603,296,111,162,0
20408,54,144,1263,554,129,231,0
20409,54,144,1318,555,135,227,0
20410,54,145,154,582,135,268,0
20411,54,145,560,299,111,162,0
20412,54,145,1179,546,132,231,0
20413,54,145,1256,547,135,227,0
20414,54,146,153,582,137,273,0
20415,54,146,534,308,111,162,0
20416,54,146,1131,538,132,231,0
20417,54,146,1203,536,135,227,0
20418,54,146,513,597,142,327,0
20419,54,147,152,582,138,277,0
20420,54,147,499,321,111,162,0
20421,54,147,1086,530,132,213,0
20422,54,147,1140,526,135,214,0
20423,54,147,507,599,143,324,0
20424,54,148,151,582,140,281,0
20425,54,148,475,325,111,162,0
20426,54,148,1035,520,132,176,0
20427,54,148,1091,519,135,188,0
20428,54,148,502,601,144,322,0
20429,54,149,150,582,141,286,0
20430,54,149,432,335,111,174,0
20431,54,149,985,511,132,177,0
20432,54,149,1040,511,134,188,0
20433,54,149,496,604,145,320,0
20434,54,150,150,582,143,290,0
20435,54,150,403,343,111,175,0
20436,54,150,931,504,132,176,0
20437,54,150,1003,500,134,188,0
20438,54,150,491,606,147,318,0
20439,54,151,149,582,144,295,0
20440,54,151,363,347,111,181,0
20441,54,151,882,494,132,193,0
20442,54,151,938,492,134,198,0
20443,54,151,486,608,148,315,0
20444,54,152,148,582,146,299,0
20445,54,152,338,355,111,188,0
20446,54,152,847,485,132,211,0
20447,54,152,902,486,134,208,0
20448,54,152,480,610,149,313,0
20449,54,153,147,582,148,303,0
20450,54,153,300,357,111,188,0
20451,54,153,808,476,132,210,0
20452,54,153,865,477,134,208,0
20453,54,153,475,612,150,311,0
20454,54,154,146,582,149,308,0
20455,54,154,265,365,111,188,0
20456,54,154,777,467,132,210,0
20457,54,154,831,460,134,208,0
20458,54,154,469,614,151,309,0
20459,54,155,145,582,151,312,0
20460,54,155,236,369,111,188,0
20461,54,155,740,454,132,207,0
20462,54,155,783,458,134,208,0
20463,54,155,464,616,152,306,0
20464,54,156,145,582,151,297,0
20465,54,156,217,373,111,188,0
20466,54,156,714,452,132,202,0
20467,54,156,748,448,140,195,0
20468,54,156,465,616,152,290,0
20469,54,157,145,582,151,282,0
20470,54,157,166,391,111,188,0
20471,54,157,670,434,132,195,0
20472,54,157,712,439,136,181,0
20473,54,157,467,616,152,274,0
20474,54,158,145,582,151,267,0
20475,54,158,135,390,111,188,0
20476,54,158,668,422,132,195,0
20477,54,158,685,433,146,181,0
20478,54,158,469,616,152,258,0
20479,54,159,145,582,151,253,0
20480,54,159,103,402,111,189,0
20481,54,159,640,420,123,196,0
20482,54,159,656,424,146,182,0
20483,54,159,470,616,152,242,0
20484,54,160,144,581,151,238,0
20485,54,160,612,405,146,181,0
20486,54,160,472,616,152,226,0
20487,54,161,145,582,151,223,0
20488,54,161,614,397,122,181,0
20489,54,161,473,616,152,210,0
20490,54,162,142,584,151,230,0
20491,54,162,581,376,128,181,0
20492,54,162,475,616,152,194,0
20493,54,163,138,585,152,238,0
20494,54,163,0,429,62,168,0
20495,54,163,572,363,124,181,0
20496,54,163,471,616,157,211,0
20497,54,164,135,587,153,246,0
20498,54,164,0,420,55,127,0
20499,54,164,563,351,120,181,0
20500,54,164,463,616,165,260,0
20501,54,165,131,588,154,253,0
20502,54,165,581,341,94,144,0
20503,54,165,478,614,145,240,0
20504,54,166,128,590,170,308,0
20505,54,166,588,330,81,125,0
20506,54,166,456,616,175,333,0
20507,54,167,124,592,155,269,0
20508,54,167,583,317,81,125,0
20509,54,167,450,616,186,333,0
20510,54,168,121,593,156,276,0
20511,54,168,587,306,81,125,0
20512,54,168,450,616,191,333,0
20513,54,169,117,595,157,284,0
20514,54,169,590,295,81,125,0
20515,54,169,450,616,196,333,0
20516,54,170,114,596,158,292,0
20517,54,170,596,286,81,137,0
20518,54,170,450,616,196,333,0
20519,54,171,110,598,158,299,0
20520,54,171,601,277,81,149,0
20521,54,171,450,616,196,333,0
20522,54,172,107,599,159,307,0
20523,54,172,607,268,81,161,0
20524,54,172,450,616,196,333,0
20525,54,173,103,601,160,315,0
20526,54,173,619,260,81,161,0
20527,54,173,450,616,196,333,0
20528,54,174,100,602,161,322,0
20529,54,174,631,252,81,162,0
20530,54,174,450,616,196,333,0
20531,54,175,98,604,161,322,0
20532,54,175,647,238,81,159,0
20533,54,175,450,616,196,333,0
20534,54,176,97,605,161,322,0
20535,54,176,663,225,81,155,0
20536,54,176,450,616,196,333,0
20537,54,177,95,606,161,322,0
20538,54,177,682,214,81,155,0
20539,54,177,450,616,196,333,0
20540,54,178,94,608,161,322,0
20541,54,178,706,204,60,153,0
20542,54,178,450,616,196,333,0
20543,54,179,92,609,161,322,0
20544,54,179,735,194,71,148,0
20545,54,179,450,616,196,333,0
20546,54,180,91,610,161,322,0
20547,54,180,757,191,60,140,0
20548,54,180,450,616,196,333,0
20549,54,181,90,611,161,322,0
20550,54,181,779,185,62,137,0
20551,54,181,450,616,196,333,0
20552,54,182,90,611,161,322,0
20553,54,182,786,177,71,137,0
20554,54,182,450,616,196,333,0
20555,54,183,90,611,161,322,0
20556,54,183,813,167,71,132,0
20557,54,183,450,616,196,333,0
20558,54,184,90,611,161,322,0
20559,54,184,839,160,71,130,0
20560,54,184,450,616,196,333,0
20561,54,185,90,611,161,322,0
20562,54,185,865,152,71,130,0
20563,54,185,450,616,196,333,0
20564,54,186,90,611,161,322,0
20565,54,186,882,144,71,130,0
20566,54,186,450,616,196,333,0
20567,54,187,90,611,161,322,0
20568,54,187,915,143,71,130,0
20569,54,187,450,616,196,333,0
20570,54,188,935,138,70,124,0
20571,54,188,450,616,196,333,0
20572,54,189,967,136,68,117,0
20573,54,189,450,616,196,333,0
20574,55,1,1226,288,70,130,1
20575,55,2,1202,303,76,139,1
20576,55,3,1189,314,76,141,1
20577,55,4,1169,328,78,153,1
20578,55,5,1151,339,81,159,1
20579,55,6,1128,358,85,165,1
20580,55,7,1106,377,90,171,1
20581,55,8,1076,397,93,179,1
20582,55,9,1056,410,96,192,1
20583,55,10,1021,440,102,201,1
20584,55,11,992,473,109,194,1
20585,55,12,954,504,113,219,1
20586,55,13,928,519,114,234,1
20587,55,14,881,568,123,233,1
20588,55,15,845,599,134,222,1
20589,55,16,789,662,140,257,1
20590,55,17,748,694,148,269,1
20591,55,18,687,751,153,252,1
20592,55,19,636,798,164,282,1
20593,55,19,1416,158,42,78,1
20594,55,20,1412,162,43,80,1
20595,55,21,1409,166,44,81,1
20596,55,22,1405,170,45,84,1
20597,55,23,1403,172,45,90,1
20598,55,24,1399,177,46,87,1
20599,55,25,1395,179,47,91,1
20600,55,26,1391,184,48,95,1
20601,55,27,1387,189,50,99,1
20602,55,28,1383,195,51,100,1
20603,55,29,1379,201,52,101,1
20604,55,30,1375,208,53,104,1
20605,55,31,1371,216,54,106,1
20606,55,32,1366,224,55,111,1
20607,55,33,1360,232,58,112,1
20608,55,34,1356,240,59,116,1
20609,55,35,1351,248,60,120,1
20610,55,36,1346,256,62,126,1
20611,55,37,1340,263,63,132,1
20612,55,38,1334,276,64,134,1
20613,55,39,1328,285,66,138,1
20614,55,40,1322,295,66,137,1
20615,55,41,1316,304,69,145,1
20616,55,42,1306,320,75,145,1
20617,55,43,1300,329,77,148,1
20618,55,44,1294,341,79,153,1
20619,55,45,1287,352,80,157,1
20620,55,46,1280,370,84,162,1
20621,55,47,1273,384,85,161,1
20622,55,48,1265,400,89,170,1
20623,55,49,1257,408,92,184,1
20624,55,50,1249,432,96,191,1
20625,55,51,1241,453,99,190,1
20626,55,52,1233,476,101,202,1
20627,55,53,1219,494,110,203,1
20628,55,54,1206,520,114,217,1
20629,55,55,1194,544,120,223,1
20630,55,56,1179,576,126,237,1
20631,55,57,1161,610,133,250,1
20632,55,58,1142,643,140,262,1
20633,55,59,1125,671,144,292,1
20634,55,60,1098,716,153,307,1
20635,55,61,1077,757,156,321,1
20636,55,62,1042,819,169,261,1
20637,55,76,1407,151,42,84,1
20638,55,77,1404,155,43,87,1
20639,55,78,1400,160,44,90,1
20640,55,79,1397,166,46,92,1
20641,55,80,1393,171,47,95,1
20642,55,81,1389,176,49,97,1
20643,55,82,1384,186,51,104,1
20644,55,83,1380,196,51,102,1
20645,55,84,1375,205,54,108,1
20646,55,85,1370,215,57,114,1
20647,55,86,1364,229,58,118,1
20648,55,87,1360,239,59,122,1
20649,55,88,1354,257,62,127,1
20650,55,89,1346,269,65,129,1
20651,55,90,1338,286,69,139,1
20652,55,91,1332,300,70,141,1
20653,55,92,1321,321,76,149,1
20654,55,93,1313,335,78,156,1
20655,55,94,1301,355,82,167,1
20656,55,95,1292,375,86,170,1
20657,55,96,1275,406,93,181,1
20658,55,97,1264,422,97,196,1
20659,55,98,1244,457,102,212,1
20660,55,99,1227,495,109,211,1
20661,55,100,1201,536,117,235,1
20662,55,101,1178,571,126,245,1
20663,55,102,1142,632,134,266,1
20664,55,103,1114,679,144,314,1
20665,55,104,1067,765,157,316,1
20666,56,1,1120,194,56,110,1
20667,56,1,1037,218,52,102,0
20668,56,2,1118,197,57,110,1
20669,56,2,1036,222,54,105,0
20670,56,3,1118,203,58,112,1
20671,56,3,1035,232,56,108,0
20672,56,4,1118,209,59,114,1
20673,56,4,1035,241,57,111,0
20674,56,5,1118,216,60,116,1
20675,56,5,1034,251,59,114,0
20676,56,6,1118,224,61,119,1
20677,56,6,1032,265,61,118,0
20678,56,7,1117,229,62,120,1
20679,56,7,1031,273,63,121,0
20680,56,8,1116,239,63,122,1
20681,56,8,1030,287,65,124,0
20682,56,9,1115,242,64,123,1
20683,56,9,1026,295,67,128,0
20684,56,10,1114,249,66,125,1
20685,56,10,1028,312,69,131,0
20686,56,11,1113,255,67,126,1
20687,56,11,1026,323,71,134,0
20688,56,12,1112,266,68,128,1
20689,56,12,1023,339,73,139,0
20690,56,13,1111,272,70,131,1
20691,56,13,1024,351,75,144,0
20692,56,14,1111,280,71,134,1
20693,56,14,1022,370,78,149,0
20694,56,15,1109,286,72,137,1
20695,56,15,1022,382,80,154,0
20696,56,16,1108,297,74,139,1
20697,56,16,1022,405,83,159,0
20698,56,17,1106,305,75,142,1
20699,56,17,1021,422,85,165,0
20700,56,18,1103,315,77,146,1
20701,56,18,1021,447,88,172,0
20702,56,19,1102,324,79,149,1
20703,56,19,1021,464,91,178,0
20704,56,20,1099,335,80,148,1
20705,56,20,1023,493,94,173,0
20706,56,21,1097,346,82,156,1
20707,56,21,1023,510,97,192,0
20708,56,22,1093,359,84,160,1
20709,56,22,1029,544,101,200,0
20710,56,23,1090,370,86,164,1
20711,56,23,1030,570,106,209,0
20712,56,24,1087,383,88,168,1
20713,56,24,1026,607,112,219,0
20714,56,25,1082,392,90,172,1
20715,56,25,1041,628,117,229,0
20716,56,26,1078,413,93,176,1
20717,56,26,1046,678,122,238,0
20718,56,27,1074,421,95,180,1
20719,56,27,1053,708,128,236,0
20720,56,28,1070,437,97,185,1
20721,56,28,1068,760,135,221,0
20722,56,29,1062,457,99,189,1
20723,56,29,1068,801,141,206,0
20724,56,30,1061,478,101,186,1
20725,56,30,1104,864,148,217,0
20726,56,31,1057,493,103,198,1
20727,56,31,1117,910,154,171,0
20728,56,32,1052,491,106,189,1
20729,56,32,1163,992,128,89,0
20730,56,33,1050,536,112,211,1
20731,56,34,1046,561,117,219,1
20732,56,35,1045,576,122,226,1
20733,56,36,1046,612,127,233,1
20734,56,37,1048,632,132,240,1
20735,56,38,1051,666,137,248,1
20736,56,39,1053,690,142,256,1
20737,56,40,1059,731,147,271,1
20738,56,41,1053,753,152,271,1
20739,56,42,1055,750,154,275,1
20740,56,43,1050,769,154,275,1
20741,56,44,1049,763,154,275,1
20742,56,45,1052,752,154,275,1
20743,56,46,1049,782,154,275,1
20744,56,52,659,550,93,165,0
20745,56,52,1108,422,81,158,0
20746,56,52,1140,270,70,130,1
20747,56,52,1126,197,57,105,1
20748,56,52,871,215,54,102,1
20749,56,53,678,523,98,164,0
20750,56,53,1102,441,87,162,0
20751,56,53,1142,277,72,134,1
20752,56,53,1126,203,59,106,1
20753,56,53,873,213,55,101,1
20754,56,54,690,507,97,159,0
20755,56,54,1099,451,90,166,0
20756,56,54,1144,286,74,137,1
20757,56,54,1125,208,60,108,1
20758,56,54,875,211,55,100,1
20759,56,55,709,482,95,155,0
20760,56,55,1102,472,92,170,0
20761,56,55,1146,298,76,136,1
20762,56,55,1125,217,62,106,1
20763,56,55,877,209,55,98,1
20764,56,56,724,468,94,151,0
20765,56,56,1098,484,95,175,0
20766,56,56,1148,303,78,146,1
20767,56,56,1125,219,64,111,1
20768,56,56,879,208,55,97,1
20769,56,57,741,444,92,147,0
20770,56,57,1101,505,97,179,0
20771,56,57,1149,315,80,150,1
20772,56,57,1126,225,66,113,1
20773,56,57,879,206,55,96,1
20774,56,58,751,433,91,143,0
20775,56,58,1099,519,100,185,0
20776,56,58,1148,328,82,154,1
20777,56,58,1126,231,67,115,1
20778,56,58,879,205,56,95,1
20779,56,59,773,412,84,139,0
20780,56,59,1098,545,103,190,0
20781,56,59,1149,338,84,157,1
20782,56,59,1128,240,69,117,1
20783,56,59,879,203,56,94,1
20784,56,60,784,399,86,136,0
20785,56,60,1098,559,106,195,0
20786,56,60,1151,346,86,161,1
20787,56,60,1127,243,70,119,1
20788,56,60,879,202,57,93,1
20789,56,61,793,385,86,132,0
20790,56,61,1090,586,109,200,0
20791,56,61,1155,364,88,164,1
20792,56,61,1124,253,72,121,1
20793,56,61,879,201,57,91,1
20794,56,62,809,372,79,124,0
20795,56,62,1089,604,107,205,0
20796,56,62,1154,372,90,168,1
20797,56,62,1128,256,73,124,1
20798,56,62,878,199,49,91,1
20799,56,63,823,358,77,128,0
20800,56,63,1085,630,115,212,0
20801,56,63,1154,390,91,173,1
20802,56,63,1129,263,74,126,1
20803,56,63,875,197,57,91,1
20804,56,64,833,345,78,127,0
20805,56,64,1085,653,117,218,0
20806,56,64,1152,397,93,177,1
20807,56,64,1130,270,76,128,1
20808,56,64,872,196,57,91,1
20809,56,65,846,329,75,126,0
20810,56,65,1084,689,120,224,0
20811,56,65,1152,418,95,181,1
20812,56,65,1131,280,77,128,1
20813,56,65,869,194,56,90,1
20814,56,66,855,322,74,117,0
20815,56,66,1082,707,114,226,0
20816,56,66,1152,430,97,186,1
20817,56,66,1132,284,78,133,1
20818,56,66,866,192,56,90,1
20819,56,67,867,311,72,123,0
20820,56,67,1082,744,127,228,0
20821,56,67,1153,451,99,190,1
20822,56,67,1133,297,79,136,1
20823,56,67,863,190,55,90,1
20824,56,68,873,303,68,120,0
20825,56,68,1085,773,131,220,0
20826,56,68,1154,463,102,194,1
20827,56,68,1136,301,81,139,1
20828,56,68,858,189,53,89,1
20829,56,69,881,292,67,122,0
20830,56,69,1085,812,136,212,0
20831,56,69,1155,494,105,193,1
20832,56,69,1138,310,82,143,1
20833,56,69,853,188,51,89,1
20834,56,70,889,286,69,109,0
20835,56,70,1089,842,141,239,0
20836,56,70,1155,503,108,202,1
20837,56,70,1140,319,84,147,1
20838,56,70,848,188,49,88,1
20839,56,71,897,277,65,113,0
20840,56,71,1102,889,145,192,0
20841,56,71,1156,534,111,207,1
20842,56,71,1143,332,85,150,1
20843,56,71,843,187,46,87,1
20844,56,72,903,269,68,107,0
20845,56,72,1109,920,148,161,0
20846,56,72,1158,552,114,212,1
20847,56,72,1145,340,87,152,1
20848,56,72,839,186,45,87,1
20849,56,73,904,266,68,107,0
20850,56,73,1124,971,135,110,0
20851,56,73,1161,568,117,219,1
20852,56,73,1148,352,90,157,1
20853,56,73,835,185,45,87,1
